Customer_ID,Recency,Frequency,Monetary_Value,Std_Deviation,R_Score,F_Score,M_Score,S_Score,RFMS_Score,Default_Proxy
CustomerId_4579,2173,12,1331.6666666666667,1506.2586602290962,3,3,2,3,11,0
CustomerId_4581,2205,9,546.1111111111111,988.6283988997641,1,3,1,3,8,1
CustomerId_4583,2160,24,808.75,1480.1536715166935,3,4,1,3,11,0
CustomerId_4584,2226,19,2178.4210526315787,4251.257674249527,1,3,2,2,8,1
CustomerId_4585,2149,363,1925.7245179063361,4584.839306983538,4,4,2,2,12,0
CustomerId_4587,2150,38,521.0526315789474,616.9488544822348,4,4,1,3,12,0
CustomerId_4588,2174,4,495.0,1293.612512823424,2,2,1,3,8,1
CustomerId_4589,2160,10,5000.0,6429.100507328637,3,3,4,2,12,0
CustomerId_4590,2159,11,5995.454545454545,12652.498854879508,3,3,4,1,11,0
CustomerId_4591,2202,14,3604.6428571428573,7093.647880128583,2,3,3,1,9,0
CustomerId_4592,2238,3,68000.0,114315.3532995459,1,2,4,1,8,1
CustomerId_4593,2214,1,5000.0,0.0,1,1,4,4,10,0
CustomerId_4595,2210,1,500.0,0.0,1,1,1,4,7,1
CustomerId_4596,2168,1,15000.0,0.0,3,1,4,4,12,0
CustomerId_4598,2208,6,960.0,1139.473562659529,1,2,1,3,7,1
CustomerId_46,2183,3,23333.333333333332,5773.502691896258,2,2,4,2,10,0
CustomerId_4600,2153,22,3863.6363636363635,5318.838528291989,4,4,3,2,13,0
CustomerId_4601,2164,2,20000.0,0.0,3,1,4,4,12,0
CustomerId_4602,2149,75,4700.786666666667,12545.064009718242,4,4,3,1,12,0
CustomerId_4603,2187,1,5000.0,0.0,2,1,4,4,11,0
CustomerId_4604,2161,14,671.4285714285714,616.6641916592249,3,3,1,3,10,0
CustomerId_4605,2180,16,5833.4375,12754.339224848145,2,3,4,1,10,0
CustomerId_4608,2237,2,237.5,371.23106012293744,1,1,1,4,7,1
CustomerId_4609,2189,11,719.0909090909091,1153.8735159925852,2,3,1,3,9,0
CustomerId_4610,2208,13,74153.84615384616,81236.1230753148,1,3,4,1,9,0
CustomerId_4611,2217,3,66.66666666666667,1674.3157806499148,1,2,1,3,7,1
CustomerId_4612,2199,1,10000.0,0.0,2,1,4,4,11,0
CustomerId_4613,2190,41,4355.121951219512,15593.020172813089,2,4,3,1,10,0
CustomerId_4615,2162,22,953.8636363636364,1166.0116513121434,3,4,1,3,11,0
CustomerId_4616,2159,14,2128.5714285714284,4084.0079430775936,3,3,2,2,10,0
CustomerId_4617,2181,7,5714.285714285715,9516.902257112268,2,2,4,1,9,0
CustomerId_4619,2153,6,5000.0,6511.528238439882,4,2,4,2,12,0
CustomerId_462,2163,20,2055.0,4651.36935128842,3,3,2,2,10,0
CustomerId_4620,2162,4,4625.0,6209.87117418711,3,2,3,2,10,0
CustomerId_4622,2215,4,186.25,2562.964998460442,1,2,1,3,7,1
CustomerId_4623,2192,3,320.0,1532.0574401764445,2,2,1,3,8,1
CustomerId_4624,2151,64,1043.796875,1672.9254120479477,4,4,2,3,13,0
CustomerId_4625,2153,1,500.0,0.0,4,1,1,4,10,0
CustomerId_4626,2153,30,2690.3333333333335,7296.582919343176,4,4,3,1,12,0
CustomerId_4627,2153,35,5714.285714285715,8932.267114138456,4,4,4,1,13,0
CustomerId_4629,2149,12,1249.5833333333333,2061.1872773778327,4,3,2,3,12,0
CustomerId_4630,2231,1,500.0,0.0,1,1,1,4,7,1
CustomerId_4632,2190,1,1000.0,0.0,2,1,1,4,8,1
CustomerId_4633,2153,13,1950.7692307692307,2780.6637742886187,4,3,2,3,12,0
CustomerId_4634,2160,23,1502.1739130434783,1714.5419651316874,3,4,2,3,12,0
CustomerId_4636,2153,123,2134.270650406504,5837.983003033616,4,4,2,2,12,0
CustomerId_4637,2153,22,4545.454545454545,6193.139620174759,4,4,3,2,13,0
CustomerId_4639,2217,9,22363.11111111111,39354.36814524038,1,3,4,1,9,0
CustomerId_4640,2237,5,4000.0,6558.963332722634,1,2,3,2,8,1
CustomerId_4641,2169,5,1956.0,4552.766192107826,3,2,2,2,9,0
CustomerId_4642,2177,2,245.0,360.62445840513925,2,1,1,4,8,1
CustomerId_4645,2160,7,-648.5714285714286,9809.06966123942,3,2,1,1,7,1
CustomerId_4647,2170,3,141.66666666666666,1264.004878682568,3,2,1,3,9,0
CustomerId_4648,2237,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_4649,2197,2,500.0,0.0,2,1,1,4,8,1
CustomerId_4650,2193,1,2000.0,0.0,2,1,2,4,9,0
CustomerId_4651,2149,16,2745.4375,7439.365142884617,4,3,3,1,11,0
CustomerId_4652,2208,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_4653,2174,6,1331.6666666666667,1082.5971857836444,2,2,2,3,9,0
CustomerId_4654,2149,6,2310.0,3521.221379010414,4,2,2,2,10,0
CustomerId_4655,2157,22,3636.3636363636365,5699.168314808703,3,4,3,2,12,0
CustomerId_4657,2173,24,2713.9791666666665,10540.057648220336,3,4,3,1,11,0
CustomerId_4658,2234,3,668.0,1256.4521479149137,1,2,1,3,7,1
CustomerId_4659,2154,13,1070.7692307692307,1460.5219474469936,3,3,2,3,11,0
CustomerId_466,2181,1,10000.0,0.0,2,1,4,4,11,0
CustomerId_4660,2151,9,698.3333333333334,857.0078762765253,4,3,1,3,11,0
CustomerId_4663,2170,28,4674.571428571428,7016.419153346651,3,4,3,1,11,0
CustomerId_4664,2151,11,917.2727272727273,3517.311731732321,4,3,1,2,10,0
CustomerId_4665,2223,7,4500.0,9215.02396451939,1,2,3,1,7,1
CustomerId_4666,2155,43,630.4651162790698,760.8397725332441,3,4,1,3,11,0
CustomerId_4667,2172,10,1881.0,3334.217216146009,3,3,2,2,10,0
CustomerId_4669,2175,4,1250.0,500.0,2,2,2,4,10,0
CustomerId_467,2234,1,5000.0,0.0,1,1,4,4,10,0
CustomerId_4670,2211,6,25333.333333333332,38471.634572327006,1,2,4,1,8,1
CustomerId_4671,2157,7,11711.142857142857,23839.081410075145,3,2,4,1,10,0
CustomerId_4672,2149,22,35681.818181818184,57348.58022374794,4,4,4,1,13,0
CustomerId_4673,2214,4,500.0,0.0,1,2,1,4,8,1
CustomerId_4674,2202,3,-170.0,762.6925986267338,2,2,1,3,8,1
CustomerId_4677,2188,1,1000.0,0.0,2,1,1,4,8,1
CustomerId_4678,2234,2,750.0,353.5533905932738,1,1,1,4,7,1
CustomerId_468,2159,7,18103.85714285714,23129.421641627585,3,2,4,1,10,0
CustomerId_4680,2199,18,4252.555555555556,9279.263403970244,2,3,3,1,9,0
CustomerId_4682,2176,6,1133.3333333333333,1965.6211910402947,2,2,2,3,9,0
CustomerId_4683,2229,2,500.0,0.0,1,1,1,4,7,1
CustomerId_4684,2218,3,-6.666666666666667,1000.0666644445926,1,2,1,3,7,1
CustomerId_4685,2150,3,320.0,1532.0574401764445,4,2,1,3,10,0
CustomerId_4686,2202,17,3529.4117647058824,7262.124749847867,2,3,3,1,9,0
CustomerId_4687,2177,2,1000.0,0.0,2,1,1,4,8,1
CustomerId_4688,2232,5,1700.0,3027.9943857279522,1,2,2,3,8,1
CustomerId_4689,2150,32,561.875,822.5234088246463,4,4,1,3,12,0
CustomerId_4691,2225,3,1000.0,0.0,1,2,1,4,8,1
CustomerId_4693,2160,3,1333.3333333333333,7767.453465154029,3,2,2,1,8,1
CustomerId_4694,2182,10,449.0,599.452528006458,2,3,1,3,9,0
CustomerId_4697,2148,39,2155.769230769231,5775.257631353083,4,4,2,2,12,0
CustomerId_4698,2226,5,1620.0,2302.878633363035,1,2,2,3,8,1
CustomerId_470,2160,19,6763.1578947368425,11186.597165373878,3,3,4,1,11,0
CustomerId_4701,2163,12,2162.5,2543.0051120672174,3,3,2,3,11,0
CustomerId_4702,2160,9,4444.444444444444,6463.573143221772,3,3,3,2,11,0
CustomerId_4703,2234,31,7561.935483870968,10850.337066762744,1,4,4,1,10,0
CustomerId_4704,2150,32,278.451875,3064.018842681299,4,4,1,3,12,0
CustomerId_4706,2213,1,130000.0,0.0,1,1,4,4,10,0
CustomerId_4708,2149,51,3240.3529411764707,8649.508757897247,4,4,3,1,12,0
CustomerId_4709,2195,6,3166.6666666666665,7626.707459098367,2,2,3,1,8,1
CustomerId_471,2149,88,1205.1477272727273,3541.659908709514,4,4,2,2,12,0
CustomerId_4710,2148,30,3960.0,7724.9974891191105,4,4,3,1,12,0
CustomerId_4711,2149,293,7254.0,23860.236101554354,4,4,4,1,13,0
CustomerId_4712,2148,17,2917.6470588235293,6398.460292730358,4,3,3,2,12,0
CustomerId_4713,2150,21,2252.3809523809523,2734.397382901587,4,4,2,3,13,0
CustomerId_4714,2204,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_4715,2195,5,3800.0,6685.805860178712,2,2,3,2,9,0
CustomerId_4716,2153,1,10000.0,0.0,4,1,4,4,13,0
CustomerId_4717,2156,1,10000.0,0.0,3,1,4,4,12,0
CustomerId_4719,2160,21,4761.9047619047615,6268.211562357815,3,4,3,2,12,0
CustomerId_4721,2191,3,300.0,1539.4804318340653,2,2,1,3,8,1
CustomerId_4722,2185,62,1250.1612903225807,1879.0872321470283,2,4,2,3,11,0
CustomerId_4725,2153,23,4347.826086956522,6109.6696507345405,4,4,3,2,13,0
CustomerId_4727,2181,4,3500.0,7681.145747868608,2,2,3,1,8,1
CustomerId_4728,2150,49,3437.5,12657.081160362368,4,4,3,1,12,0
CustomerId_473,2205,3,1000.0,0.0,1,2,1,4,8,1
CustomerId_4730,2151,5,1106.0,2303.406173474405,4,2,2,3,11,0
CustomerId_4732,2214,57,1504.2105263157894,3094.062255450188,1,4,2,3,10,0
CustomerId_4734,2197,4,487.5,1297.674201536477,2,2,1,3,8,1
CustomerId_4737,2164,8,3937.5,5128.265510175653,3,3,3,2,11,0
CustomerId_4738,2153,21,1147.6190476190477,1610.4864319884994,4,4,2,3,13,0
CustomerId_474,2191,12,1791.6666666666667,3068.448922155751,2,3,2,3,10,0
CustomerId_4740,2197,7,494.2857142857143,960.9519090092757,2,2,1,3,8,1
CustomerId_4741,2153,30,5000.0,6192.320048754497,4,4,4,2,14,0
CustomerId_4742,2192,7,1528.5714285714287,2473.5024329307394,2,2,2,3,9,0
CustomerId_4744,2213,2,750.0,353.5533905932738,1,1,1,4,7,1
CustomerId_4746,2223,8,4250.0,5092.010548749033,1,3,3,2,9,0
CustomerId_4748,2149,123,589.390243902439,636.4858005723834,4,4,1,3,12,0
CustomerId_4749,2183,7,785.7142857142857,906.3269671749657,2,2,1,3,8,1
CustomerId_4750,2204,1,10000.0,0.0,1,1,4,4,10,0
CustomerId_4753,2154,44,375.5681818181818,1103.8137987087648,3,4,1,3,11,0
CustomerId_4754,2198,3,-143.33333333333334,805.9983457385836,2,2,1,3,8,1
CustomerId_4755,2197,1,5000.0,0.0,2,1,4,4,11,0
CustomerId_4756,2225,2,5000.0,0.0,1,1,4,4,10,0
CustomerId_4757,2151,16,735.625,960.9437635297221,4,3,1,3,11,0
CustomerId_4759,2150,47,399.8936170212766,482.65061780900623,4,4,1,4,13,0
CustomerId_476,2160,5,4000.0,6745.368781616021,3,2,3,2,10,0
CustomerId_4763,2211,1,5000.0,0.0,1,1,4,4,10,0
CustomerId_4766,2168,10,1847.5,2537.39942329412,3,3,2,3,11,0
CustomerId_4768,2191,33,757.2727272727273,957.7537938037387,2,4,1,3,10,0
CustomerId_4769,2216,1,130000.0,0.0,1,1,4,4,10,0
CustomerId_4770,2216,6,3166.6666666666665,7626.707459098367,1,2,3,1,7,1
CustomerId_4772,2231,1,500.0,0.0,1,1,1,4,7,1
CustomerId_4773,2201,4,4000.0,1154.7005383792514,2,2,3,3,10,0
CustomerId_4774,2153,78,6538.461538461538,8760.688918667889,4,4,4,1,13,0
CustomerId_4775,2149,88,2137.6136363636365,5854.37433356572,4,4,2,2,12,0
CustomerId_4776,2232,4,360.0,494.70529947973404,1,2,1,4,8,1
CustomerId_4777,2185,10,800.0,752.772652709081,2,3,1,3,9,0
CustomerId_4779,2174,5,4000.0,6745.368781616021,2,2,3,2,9,0
CustomerId_478,2195,5,3840.0,6732.235884162112,2,2,3,2,9,0
CustomerId_4781,2204,18,-432.0,3181.996062407443,1,3,1,3,8,1
CustomerId_4782,2148,73,1216.5753424657535,1664.6865063379234,4,4,2,3,13,0
CustomerId_4784,2153,1,1000.0,0.0,4,1,1,4,10,0
CustomerId_4785,2149,122,1106.7622950819673,1295.1005771803475,4,4,2,3,13,0
CustomerId_4786,2177,1,500.0,0.0,2,1,1,4,8,1
CustomerId_4787,2162,7,1060.7142857142858,1181.7939349827045,3,2,2,3,10,0
CustomerId_4788,2202,6,3166.6666666666665,7626.707459098367,2,2,3,1,8,1
CustomerId_4789,2230,1,500.0,0.0,1,1,1,4,7,1
CustomerId_4790,2186,1,10000.0,0.0,2,1,4,4,11,0
CustomerId_4791,2154,49,1047.7551020408164,2008.7016591425859,3,4,2,3,12,0
CustomerId_4792,2223,1,10000.0,0.0,1,1,4,4,10,0
CustomerId_4794,2194,40,960.875,3184.8654295726815,2,4,1,3,10,0
CustomerId_4796,2211,4,372.5,255.0,1,2,1,4,8,1
CustomerId_4799,2163,6,496.6666666666667,839.08680520353,3,2,1,3,9,0
CustomerId_480,2149,13,4615.384615384615,9197.26826779254,4,3,3,1,11,0
CustomerId_4801,2151,249,823.1726907630522,885.8433961355724,4,4,1,3,12,0
CustomerId_4803,2202,8,2625.0,2875.388172552906,2,3,3,3,11,0
CustomerId_4805,2160,17,4705.882352941177,6302.427170169769,3,3,3,2,11,0
CustomerId_4806,2163,24,2871.3541666666665,10091.91553808334,3,4,3,1,11,0
CustomerId_4808,2208,3,24666.666666666668,47961.7903474561,1,2,4,1,8,1
CustomerId_4809,2151,40,3837.1,7901.676994352334,4,4,3,1,12,0
CustomerId_4812,2151,62,5233.0,14398.86772301621,4,4,4,1,13,0
CustomerId_4813,2149,122,1560.8688524590164,3763.518425799967,4,4,2,2,12,0
CustomerId_4814,2168,81,2144.0,5863.301987788111,3,4,2,2,11,0
CustomerId_4815,2202,7,5571.428571428572,9431.456989902512,2,2,4,1,9,0
CustomerId_4816,2169,19,640.0,3071.6838487491946,3,3,1,3,10,0
CustomerId_4817,2150,186,2175.7741935483873,3746.9188383481514,4,4,2,2,12,0
CustomerId_4818,2198,16,6947.0,7475.59588706256,2,3,4,1,10,0
CustomerId_482,2160,1,10000.0,0.0,3,1,4,4,12,0
CustomerId_4822,2152,16,467.5,567.7851706411501,4,3,1,3,11,0
CustomerId_4823,2235,2,1250.0,1060.6601717798212,1,1,2,3,7,1
CustomerId_4824,2160,92,6010.869565217391,8069.321315221889,3,4,4,1,12,0
CustomerId_4825,2164,1,1000.0,0.0,3,1,1,4,9,0
CustomerId_4826,2160,1,10000.0,0.0,3,1,4,4,12,0
CustomerId_4827,2153,100,1052.5,1892.7519353810965,4,4,2,3,13,0
CustomerId_4828,2168,11,959.0909090909091,1301.3105282403162,3,3,1,3,10,0
CustomerId_483,2149,84,1109.047619047619,1704.73940279447,4,4,2,3,13,0
CustomerId_4830,2164,1,2000.0,0.0,3,1,2,4,10,0
CustomerId_4831,2203,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_4832,2153,21,3857.1428571428573,5839.826318356688,4,4,3,2,13,0
CustomerId_4833,2153,47,4287.474468085106,8715.923102461931,4,4,3,1,12,0
CustomerId_4834,2152,77,3838.3636363636365,7681.774414515334,4,4,3,1,12,0
CustomerId_4835,2209,10,3900.0,6779.70828608757,1,3,3,1,8,1
CustomerId_4836,2231,1,2000.0,0.0,1,1,2,4,8,1
CustomerId_4837,2160,12,3333.3333333333335,5698.218754110531,3,3,3,2,11,0
CustomerId_4838,2177,1,2000.0,0.0,2,1,2,4,9,0
CustomerId_4839,2162,17,643.4705882352941,1276.6345462605507,3,3,1,3,10,0
CustomerId_4840,2148,434,2132.641013824885,7530.796930447946,4,4,2,1,11,0
CustomerId_4841,2153,137,1343.007299270073,3521.628305069116,4,4,2,2,12,0
CustomerId_4843,2155,38,1124.4473684210527,1392.2238616468376,3,4,2,3,12,0
CustomerId_4845,2187,2,600.0,0.0,2,1,1,4,8,1
CustomerId_4846,2153,184,4006.1521739130435,8199.221329062053,4,4,3,1,12,0
CustomerId_4847,2160,26,3846.153846153846,5801.3261083466605,3,4,3,2,12,0
CustomerId_4848,2211,6,5826.666666666667,13347.668960034433,1,2,4,1,8,1
CustomerId_485,2191,23,623.4782608695652,667.5045706050679,2,4,1,3,10,0
CustomerId_4851,2203,6,-1486.6666666666667,11093.736370883647,1,2,1,1,5,1
CustomerId_4854,2182,13,3846.153846153846,9397.217264046432,2,3,3,1,9,0
CustomerId_4855,2232,4,356.25,498.48729505708906,1,2,1,4,8,1
CustomerId_4856,2212,9,549.4444444444445,472.24493409435087,1,3,1,4,9,0
CustomerId_4857,2160,6,3333.3333333333335,6088.2400303098,3,2,3,2,10,0
CustomerId_4858,2183,71,2748.507042253521,7461.487951710512,2,4,3,1,10,0
CustomerId_4859,2214,1,200000.0,0.0,1,1,4,4,10,0
CustomerId_4861,2149,75,1023.1333333333333,1720.0773421747822,4,4,2,3,13,0
CustomerId_4863,2181,3,-170.0,762.6925986267338,2,2,1,3,8,1
CustomerId_4864,2185,30,3353.3333333333335,3178.563255279985,2,4,3,3,12,0
CustomerId_4865,2230,3,1000.0,7937.253933193771,1,2,1,1,5,1
CustomerId_4866,2167,4,2500.0,6757.711644237764,3,2,2,1,8,1
CustomerId_4867,2153,48,2790.2083333333335,4930.42978558334,4,4,3,2,13,0
CustomerId_4868,2183,1,1000.0,0.0,2,1,1,4,8,1
CustomerId_487,2178,1,5000.0,0.0,2,1,4,4,11,0
CustomerId_4870,2155,17,757.2352941176471,945.0753626967908,3,3,1,3,10,0
CustomerId_4872,2237,7,2857.1428571428573,7160.506765785306,1,2,3,1,7,1
CustomerId_4873,2152,194,4511.515463917526,13454.37190249187,4,4,3,1,12,0
CustomerId_4875,2209,2,5000.0,0.0,1,1,4,4,10,0
CustomerId_4876,2159,1,5000.0,0.0,3,1,4,4,12,0
CustomerId_4877,2153,15,6083.666666666667,12511.11683758926,4,3,4,1,12,0
CustomerId_4878,2197,205,247829.07317073172,481438.10289510206,2,4,4,1,11,0
CustomerId_4879,2162,8,244.375,600.389382579577,3,3,1,3,10,0
CustomerId_488,2149,11,6050.181818181818,7335.23335440914,4,3,4,1,12,0
CustomerId_4880,2209,6,3166.6666666666665,7626.707459098367,1,2,3,1,7,1
CustomerId_4882,2149,108,1496.8425925925926,4314.989880240755,4,4,2,2,12,0
CustomerId_4884,2210,1,500.0,0.0,1,1,1,4,7,1
CustomerId_4887,2204,5,36500.0,40218.15510438041,1,2,4,1,8,1
CustomerId_4888,2153,136,8382.79411764706,18238.011818672538,4,4,4,1,13,0
CustomerId_4889,2164,10,49311.3,53431.07485983955,3,3,4,1,11,0
CustomerId_489,2229,1,50000.0,0.0,1,1,4,4,10,0
CustomerId_4891,2148,22,2402.2727272727275,4769.208711264556,4,4,2,2,12,0
CustomerId_4892,2160,23,5513.913043478261,5892.051455624876,3,4,4,2,13,0
CustomerId_4893,2176,1,2000.0,0.0,2,1,2,4,9,0
CustomerId_4894,2214,3,660.0,588.8972745734183,1,2,1,3,7,1
CustomerId_4895,2200,23,896.7391304347826,2627.350726101231,2,4,1,3,10,0
CustomerId_4896,2150,34,4317.64705882353,5521.224643919812,4,4,3,2,13,0
CustomerId_4898,2174,19,6901.0526315789475,12268.155586602088,2,3,4,1,10,0
CustomerId_4900,2189,10,881.0,1691.544002120876,2,3,1,3,9,0
CustomerId_4901,2160,24,4791.666666666667,6379.172405548399,3,4,3,2,12,0
CustomerId_4902,2177,3,4916.666666666667,5125.508104893926,2,2,4,2,10,0
CustomerId_4903,2201,4,740.0,1506.784656146989,2,2,1,3,8,1
CustomerId_4904,2231,8,482.5,553.3469590978676,1,3,1,3,8,1
CustomerId_4906,2236,1,500.0,0.0,1,1,1,4,7,1
CustomerId_4908,2155,98,1106.5867346938776,2082.3957419051485,3,4,2,3,12,0
CustomerId_491,2179,3,-16.666666666666668,1000.4165798972613,2,2,1,3,8,1
CustomerId_4911,2177,2,245.0,360.62445840513925,2,1,1,4,8,1
CustomerId_4912,2177,61,11060.098360655738,24746.897093511147,2,4,4,1,11,0
CustomerId_4913,2205,1,10000.0,0.0,1,1,4,4,10,0
CustomerId_4915,2174,3,983.3333333333334,1025.1016209787854,2,2,1,3,8,1
CustomerId_4917,2148,11,2654.5454545454545,2642.011974372424,4,3,3,3,13,0
CustomerId_492,2154,39,32869.59487179487,89915.91266072735,3,4,4,1,12,0
CustomerId_4920,2153,86,5255.697674418605,9199.109950641667,4,4,4,1,13,0
CustomerId_4921,2211,2,7500.0,3535.5339059327375,1,1,4,2,8,1
CustomerId_4922,2197,1,2000.0,0.0,2,1,2,4,9,0
CustomerId_4923,2211,10,2053.0,4597.158663541838,1,3,2,2,8,1
CustomerId_4924,2159,9,407.22222222222223,612.245411942339,3,3,1,3,10,0
CustomerId_4925,2182,5,1197760.0,2132208.9691209914,2,2,4,1,9,0
CustomerId_4926,2149,108,3306.1666666666665,8119.927294113058,4,4,3,1,12,0
CustomerId_4927,2151,68,1766.3529411764705,3657.025762257099,4,4,2,2,12,0
CustomerId_4928,2152,75,1045.3333333333333,1532.7297088398725,4,4,2,3,13,0
CustomerId_4929,2167,10,4000.0,6164.414002968976,3,3,3,2,11,0
CustomerId_493,2178,7,4378.571428571428,7312.880026755142,2,2,3,1,8,1
CustomerId_4931,2160,1,2500.0,0.0,3,1,2,4,10,0
CustomerId_4932,2156,1,10000.0,0.0,3,1,4,4,12,0
CustomerId_4933,2174,6,318.3333333333333,989.412283462595,2,2,1,3,8,1
CustomerId_4934,2170,18,1213.3333333333333,1057.3885701270344,3,3,2,3,11,0
CustomerId_4935,2155,6,-2266.6666666666665,1751.1900715418262,3,2,1,3,9,0
CustomerId_4936,2151,35,2017.4285714285713,4263.607518948038,4,4,2,2,12,0
CustomerId_4938,2162,19,1377.0526315789473,2573.827790874134,3,3,2,3,11,0
CustomerId_4939,2198,17,8271.70588235294,15162.804472477652,2,3,4,1,10,0
CustomerId_494,2153,5,4000.0,6745.368781616021,4,2,3,2,11,0
CustomerId_4940,2202,20,3500.0,7013.37068898063,2,3,3,1,9,0
CustomerId_4941,2151,11,3544.5454545454545,5697.628214680849,4,3,3,2,12,0
CustomerId_4942,2172,16,6796.875,7515.505499742959,3,3,4,1,11,0
CustomerId_4943,2155,174,4232.241379310345,8177.188258456057,3,4,3,1,11,0
CustomerId_4944,2171,177,3531.005649717514,16276.252769301513,3,4,3,1,11,0
CustomerId_4945,2149,60,1215.5091666666667,1203.3913295663906,4,4,2,3,13,0
CustomerId_4946,2163,35,1755.857142857143,5028.969676623967,3,4,2,2,11,0
CustomerId_4947,2153,9,1373.3333333333333,1341.0070842467612,4,3,2,3,12,0
CustomerId_4948,2225,8,937.5,176.77669529663686,1,3,1,4,9,0
CustomerId_4949,2189,2,2000.0,2121.3203435596424,2,1,2,3,8,1
CustomerId_495,2180,1,1000.0,0.0,2,1,1,4,8,1
CustomerId_4951,2183,1,2000.0,0.0,2,1,2,4,9,0
CustomerId_4953,2228,2,760.0,1187.9393923933999,1,1,1,3,6,1
CustomerId_4954,2153,68,1201.8676470588234,1600.9998266420314,4,4,2,3,13,0
CustomerId_4955,2182,2,1000.0,0.0,2,1,1,4,8,1
CustomerId_4956,2154,4,740.0,1506.784656146989,3,2,1,3,9,0
CustomerId_4957,2200,1,1000.0,0.0,2,1,1,4,8,1
CustomerId_4958,2149,15,625.1333333333333,898.1104662143792,4,3,1,3,11,0
CustomerId_4959,2151,20,1065.0,1109.4213759765423,4,3,2,3,12,0
CustomerId_496,2149,24,880.4166666666666,3687.0708052854648,4,4,1,2,11,0
CustomerId_4961,2153,10,4000.0,6164.414002968976,4,3,3,2,12,0
CustomerId_4963,2202,1,10000.0,0.0,2,1,4,4,11,0
CustomerId_4965,2234,3,650.0,606.2177826491071,1,2,1,3,7,1
CustomerId_4966,2183,2,-250.0,1060.6601717798212,2,1,1,3,7,1
CustomerId_4968,2153,5,4000.0,6745.368781616021,4,2,3,2,11,0
CustomerId_4969,2156,70,1905.0857142857142,5076.677287596845,3,4,2,2,11,0
CustomerId_497,2237,4,862.5,871.1821470469498,1,2,1,3,7,1
CustomerId_4970,2234,6,1400.0,1810.8009277664953,1,2,2,3,8,1
CustomerId_4971,2151,57,6935.087719298245,8171.651590976624,4,4,4,1,13,0
CustomerId_4972,2207,1,80000.0,0.0,1,1,4,4,10,0
CustomerId_4973,2164,2,500.0,0.0,3,1,1,4,9,0
CustomerId_4976,2195,5,3800.0,6685.805860178712,2,2,3,2,9,0
CustomerId_4977,2218,1,1000.0,0.0,1,1,1,4,7,1
CustomerId_4978,2149,61,3657.6393442622953,6523.785869244908,4,4,3,2,13,0
CustomerId_4979,2160,7,1010.7142857142857,2007.271009296429,3,2,2,3,10,0
CustomerId_498,2153,10,4000.0,4109.609335312651,4,3,3,2,12,0
CustomerId_4980,2149,14,5377.571428571428,9616.019460449124,4,3,4,1,12,0
CustomerId_4982,2200,1,1000.0,0.0,2,1,1,4,8,1
CustomerId_4983,2161,59,1491.957627118644,2578.943261747244,3,4,2,3,12,0
CustomerId_4984,2151,1,5000.0,0.0,4,1,4,4,13,0
CustomerId_4986,2162,1,10000.0,0.0,3,1,4,4,12,0
CustomerId_4987,2160,85,979.535294117647,1251.7537311713515,3,4,1,3,11,0
CustomerId_4989,2152,11,5145.454545454545,7150.855002915894,4,3,4,1,12,0
CustomerId_4990,2149,52,2489.230769230769,2921.979007154291,4,4,2,3,13,0
CustomerId_4993,2208,1,5000.0,0.0,1,1,4,4,10,0
CustomerId_4994,2159,15,800.0,1097.0740305792626,3,3,1,3,10,0
CustomerId_4997,2156,86,7971.011627906977,20624.680258332526,3,4,4,1,12,0
CustomerId_4998,2181,24,3681.875,5593.659806171082,2,4,3,2,11,0
CustomerId_4999,2153,20,8234.35,13302.70940853384,4,3,4,1,12,0
CustomerId_5,2232,1,-10000.0,0.0,1,1,1,4,7,1
CustomerId_500,2213,8,1562.5,4083.394071462751,1,3,2,2,8,1
CustomerId_5000,2211,5,9040.0,9083.391437123031,1,2,4,1,8,1
CustomerId_5001,2164,7,1002.5714285714286,892.3263336438557,3,2,2,3,10,0
CustomerId_5002,2202,6,3166.6666666666665,7626.707459098367,2,2,3,1,8,1
CustomerId_5003,2152,1,1000.0,0.0,4,1,1,4,10,0
CustomerId_5004,2157,1,12000.0,0.0,3,1,4,4,12,0
CustomerId_5006,2149,23,3067.608695652174,10296.980787586279,4,4,3,1,12,0
CustomerId_5007,2151,19,5128.368421052632,12057.03992238802,4,3,4,1,12,0
CustomerId_5008,2159,7,561.4285714285714,982.8941715062473,3,2,1,3,9,0
CustomerId_5009,2160,9,4444.444444444444,6463.573143221772,3,3,3,2,11,0
CustomerId_501,2203,14,2500.0,4815.83925108674,1,3,2,2,8,1
CustomerId_5010,2161,6,233.33333333333334,828.200861305195,3,2,1,3,9,0
CustomerId_5013,2179,34,1238.5882352941176,1493.8593118141216,2,4,2,3,11,0
CustomerId_5014,2158,18,775.5555555555555,579.5050852156949,3,3,1,3,10,0
CustomerId_5015,2148,21,3333.3333333333335,7206.478566771244,4,4,3,1,12,0
CustomerId_5016,2152,24,5656.25,11288.656411945423,4,4,4,1,13,0
CustomerId_5018,2148,23,3913.0434782608695,8033.526585946836,4,4,3,1,12,0
CustomerId_5019,2149,28,1427.5,1356.3052344103407,4,4,2,3,13,0
CustomerId_502,2177,1,2000.0,0.0,2,1,2,4,9,0
CustomerId_5021,2192,16,1288.75,2561.944248677815,2,3,2,3,10,0
